player_id,name_key,position,season,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,wopr,def_tackles_solo,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_tackles_for_loss,def_fumbles_forced,fg_made,fg_att,fg_missed,fg_long,pat_made,pat_att,fantasy_points,fantasy_points_ppr,player_name_full,college,draft_slot,draft_slot_label,round,pick,draft_year
00-0032969,N.Martin,C,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nick Martin,Notre Dame,2,R2,2,50,2016
00-0032969,N.Martin,C,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nick Martin,Notre Dame,2,R2,2,50,2016
00-0032970,J.Jenkins,DE,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,16,9,0,0,2,0,4,1,0,0,0,0,0,0,0,0,Jordan Jenkins,Georgia,3,R3,3,83,2016
00-0032970,J.Jenkins,DE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,64.5,15,0,0,0,0,5,2,0,0,0,0,0,0,0,0,Jordan Jenkins,Georgia,3,R3,3,83,2016
00-0032970,J.Jenkins,DE,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,42,13,0,0,3,0,9,2,0,0,0,0,0,0,0,0,Jordan Jenkins,Georgia,3,R3,3,83,2016
00-0032970,J.Jenkins,DE,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,8.5,6,0,0,1,0,2,1,0,0,0,0,0,0,0,0,Jordan Jenkins,Georgia,3,R3,3,83,2016
00-0032970,J.Jenkins,DE,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.5,24,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Jordan Jenkins,Georgia,3,R3,3,83,2016
00-0032970,Jo.Jenkins,DE,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.5,16,3,0,0,2,0,2,1,0,0,0,0,0,0,0,0,,,,,,,
00-0032971,J.Simmons,FS,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,9,1,2,83,4,0,2,0,0,0,0,0,0,0,0,0,Justin Simmons,Boston Col.,3,R3,3,98,2016
00-0032971,J.Simmons,FS,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,6,2,2,65,5,1,3,0,0,0,0,0,0,0,0,0,Justin Simmons,Boston Col.,3,R3,3,98,2016
00-0032971,J.Simmons,FS,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,3,8,4,0,0,0,0,0,0,0,0,0,0,0,Justin Simmons,Boston Col.,3,R3,3,98,2016
00-0032971,J.Simmons,FS,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,4,30,15,0,2,0,0,0,0,0,0,0,0,0,Justin Simmons,Boston Col.,3,R3,3,98,2016
00-0032971,J.Simmons,FS,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,5,90,9,0,3,0,0,0,0,0,0,0,0,0,Justin Simmons,Boston Col.,3,R3,3,98,2016
00-0032971,J.Simmons,FS,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1.5,13,2,5,76,12,0,1,0,0,0,0,0,0,0,0,0,Justin Simmons,Boston Col.,3,R3,3,98,2016
00-0032971,J.Simmons,FS,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,6,51,7,0,2,3,0,0,0,0,0,0,0,0,Justin Simmons,Boston Col.,3,R3,3,98,2016
00-0032971,J.Simmons,FS,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,15,0,3,39,8,0,2,2,0,0,0,0,0,0,0,0,Justin Simmons,Boston Col.,3,R3,3,98,2016
00-0032971,J.Simmons,FS,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,2,0,7,0,2,0,0,0,0,0,0,0,0,0,Justin Simmons,Boston Col.,3,R3,3,98,2016
00-0032972,D.Booker,RB,2016,0,0,0,0,0,0,0,0,0,0,0,174,612,4,2,31,-27.5729677,31,45,265,1,2,62,253,8,-8.911514264,2.049082645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.7,142.7,Devontae Booker,Utah,4,R4,4,136,2016
00-0032972,D.Booker,RB,2017,0,0,0,0,0,0,0,0,0,0,0,79,299,1,1,11,-4.480927298,30,38,275,0,1,76,231,13,2.340255884,1.67469282,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.4,91.4,Devontae Booker,Utah,4,R4,4,136,2016
00-0032972,D.Booker,RB,2018,0,0,0,0,0,0,0,0,0,0,0,34,183,1,0,11,2.37250505,38,51,275,0,1,77,242,10,-4.063958496,2.382214972,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8,87.8,Devontae Booker,Utah,4,R4,4,136,2016
00-0032972,D.Booker,RB,2019,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,-1.093826113,6,9,57,0,0,36,44,1,-2.613067311,0.59641987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,12.6,Devontae Booker,Utah,4,R4,4,136,2016
00-0032972,D.Booker,RB,2020,0,0,0,0,0,0,0,0,0,0,0,93,423,3,1,21,2.927454042,17,21,84,0,0,7,81,2,-13.60494182,0.972600005,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.7,85.7,Devontae Booker,Utah,4,R4,4,136,2016
00-0032972,D.Booker,RB,2021,0,0,0,0,0,0,0,0,0,0,0,145,593,2,0,31,-13.06840324,40,45,268,1,0,-12,297,11,5.795983729,2.221134638,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.1,144.1,Devontae Booker,Utah,4,R4,4,136,2016
00-0032973,Z.Sanchez,CB,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zack Sanchez,Oklahoma,5,R5,5,141,2016
00-0032974,J.Payton,WR,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,37,0,0,-0.849423342,0.16414842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.3,Jordan Payton,UCLA,5,R5,5,154,2016
00-0032975,J.Williams,RB,2016,0,1,0,0,0,0,0,0,0,0,-0.153998469,27,94,1,2,6,-13.79510998,1,2,0,0,0,1,2,0,-1.59315116,0.143950591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,12.4,Jonathan Williams,Arkansas,5,R5,5,156,2016
00-0032975,J.Williams,RB,2018,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-1.872163327,1,1,1,0,0,1,0,0,-0.593708648,0.033176347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.1,Jonathan Williams,Arkansas,5,R5,5,156,2016
00-0032975,J.Williams,RB,2019,0,0,0,0,0,0,0,0,0,0,0,49,235,1,0,13,2.484748525,5,5,59,0,0,-5,64,3,5.649886717,0.273221546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,40.4,Jonathan Williams,Arkansas,5,R5,5,156,2016
00-0032975,J.Williams,RB,2020,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,-5.370571494,4,4,21,0,0,-2,23,2,0.239870419,0.138834154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4.6,Jonathan Williams,Arkansas,5,R5,5,156,2016
00-0032975,J.Williams,RB,2021,0,0,0,0,0,0,0,0,0,0,0,17,79,1,0,7,7.311904429,4,6,28,0,0,-14,36,2,-8.527610556,0.227845981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,20.7,Jonathan Williams,Arkansas,5,R5,5,156,2016
00-0032975,J.Williams,RB,2022,0,0,0,0,0,0,0,0,0,0,0,37,152,0,0,6,-7.74118973,7,10,40,0,0,-1,38,2,-2.8658409,0.569536888,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,26.2,Jonathan Williams,Arkansas,5,R5,5,156,2016
00-0032975,J.Williams,RB,2023,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,-0.9947466,0,1,0,0,0,-1,0,0,-1.435746218,0.04219457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.2,Jonathan Williams,Arkansas,5,R5,5,156,2016
00-0032976,S.Drango,G,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spencer Drango,Baylor,5,R5,5,168,2016
00-0032977,R.Higgins,WR,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,77,0,0,138,31,5,-2.850926499,0.79459187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,13.7,Rashard Higgins,Colorado St.,5,R5,5,172,2016
00-0032977,R.Higgins,WR,2017,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,-0.155438388,27,50,312,2,1,464,142,13,-16.01563565,2.965751356,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.6,68.6,Rashard Higgins,Colorado St.,5,R5,5,172,2016
00-0032977,R.Higgins,WR,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,53,572,4,2,594,146,27,29.17830958,3.563362232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.2,118.2,Rashard Higgins,Colorado St.,5,R5,5,172,2016
00-0032977,R.Higgins,WR,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,55,1,0,116,9,3,3.760444864,0.726047656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,15.5,Rashard Higgins,Colorado St.,5,R5,5,172,2016
00-0032977,R.Higgins,WR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,52,599,4,2,733,78,26,36.12147792,4.80573883,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.9,120.9,Rashard Higgins,Colorado St.,5,R5,5,172,2016
00-0032977,R.Higgins,WR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,47,275,1,0,546,41,16,5.273095316,3.74039443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,57.5,Rashard Higgins,Colorado St.,5,R5,5,172,2016
00-0032979,S.Wright,LB,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shareece Wright,USC,7,UDFA,,,
00-0032979,S.Wright,LB,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shareece Wright,USC,7,UDFA,,,
00-0032980,M.Johnson,WR,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,45,0,0,138,7,3,0.614939749,0.746345278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9.5,Malcolm Johnson,Mississippi St.,6,R6,6,195,2015
00-0032980,M.Johnson,WR,2018,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,-0.909697142,6,8,102,1,0,110,28,5,9.559566368,0.410917252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,Malcolm Johnson,Mississippi St.,6,R6,6,195,2015
00-0032980,M.Johnson,WR,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33,277,2,0,573,43,12,8.329632459,3.120688759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,56.7,Malcolm Johnson,Mississippi St.,6,R6,6,195,2015
00-0032980,M.Johnson,WR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,255,0,0,487,49,11,8.794779761,2.416852258,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25.5,39.5,Malcolm Johnson,Mississippi St.,6,R6,6,195,2015
00-0032980,M.Johnson,WR,2021,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,1,-1.420438485,9,19,160,0,0,171,95,7,0.285265531,1.66804707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,24.8,Malcolm Johnson,Mississippi St.,6,R6,6,195,2015
00-0032980,M.Johnson,WR,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,99,0,0,233,36,6,-6.112587836,1.926463474,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,18.9,Malcolm Johnson,Mississippi St.,6,R6,6,195,2015
00-0032983,D.Alexander,ILB,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D.J. Alexander,Oregon St.,5,R5,5,172,2015
00-0032983,D.Alexander,ILB,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D.J. Alexander,Oregon St.,5,R5,5,172,2015
00-0032986,J.Holtz,TE,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,91,0,0,16,79,4,5.528984865,0.425619397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,16.1,J.P. Holtz,Pittsburgh,7,UDFA,,,
00-0032986,J.Holtz,TE,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,-5.067855662,0.096578272,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.P. Holtz,Pittsburgh,7,UDFA,,,
00-0032986,J.Holtz,TE,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.P. Holtz,Pittsburgh,7,UDFA,,,
00-0032986,J.Holtz,TE,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.P. Holtz,Pittsburgh,7,UDFA,,,
00-0032987,T.Howard,CB,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Travin Howard,TCU,6,R6,7,231,2018
00-0032994,J.Cash,LB,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeremy Cash,Duke,7,UDFA,,,
00-0032994,J.Cash,LB,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeremy Cash,Duke,7,UDFA,,,
00-0032998,J.Norris,LB,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jared Norris,Utah,7,UDFA,,,
00-0032998,J.Norris,LB,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jared Norris,Utah,7,UDFA,,,
00-0032998,J.Norris,LB,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jared Norris,Utah,7,UDFA,,,
00-0032998,J.Norris,LB,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jared Norris,Utah,7,UDFA,,,
00-0032998,J.Norris,LB,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jared Norris,Utah,7,UDFA,,,
00-0033001,T.Elston,SAF,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,Trae Elston,Mississippi,7,UDFA,,,
00-0033006,J.Mickens,WR,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,77,2,0,82,39,4,3.66929253,0.712070614,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,31.7,Jaydon Mickens,Washington,7,UDFA,,,
00-0033006,J.Mickens,WR,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaydon Mickens,Washington,7,UDFA,,,
00-0033006,J.Mickens,WR,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaydon Mickens,Washington,7,UDFA,,,
00-0033006,J.Mickens,WR,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,58,0,0,73,31,6,4.593217788,0.512982943,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,12.8,Jaydon Mickens,Washington,7,UDFA,,,
00-0033006,J.Mickens,WR,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,0,0,58,3,1,0.590312995,0.29581374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Jaydon Mickens,Washington,7,UDFA,,,
00-0033009,T.Boyd,WR,2016,0,0,0,0,0,0,0,0,0,0,0,4,58,0,0,2,3.263391939,54,81,603,1,1,681,201,33,5.409813045,5.234834491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.1,124.1,Tyler Boyd,Pittsburgh,2,R2,2,55,2016
00-0033009,T.Boyd,WR,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,225,2,0,205,91,14,4.935726026,1.902056622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,56.5,Tyler Boyd,Pittsburgh,2,R2,2,55,2016
00-0033009,T.Boyd,WR,2018,0,1,0,0,0,0,0,34,0,0,-0.512594365,2,3,0,0,0,-1.099099522,76,108,1028,7,0,1008,418,54,72.9966516,7.233221605,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.1,221.1,Tyler Boyd,Pittsburgh,2,R2,2,55,2016
00-0033009,T.Boyd,WR,2019,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0.816544404,90,148,1046,5,2,1377,348,51,8.115524891,9.087201934,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.9,222.9,Tyler Boyd,Pittsburgh,2,R2,2,55,2016
00-0033009,T.Boyd,WR,2020,1,2,16,0,0,0,0,2,22,1,0.735912782,5,49,0,0,2,2.128042601,79,110,841,4,1,940,350,43,37.62876974,6.86278593,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.64,192.64,Tyler Boyd,Pittsburgh,2,R2,2,55,2016
00-0033009,T.Boyd,WR,2021,1,1,46,0,0,0,0,-4,50,1,3.192443627,2,22,0,0,1,1.355566903,67,94,828,5,1,744,389,37,19.29710014,6.824333225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.84,183.84,Tyler Boyd,Pittsburgh,2,R2,2,55,2016
00-0033009,T.Boyd,WR,2022,1,1,23,0,0,1,-12,21,2,1,0.607288444,0,0,0,0,0,0,58,82,762,5,0,755,249,41,28.99062021,5.24409843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.12,167.12,Tyler Boyd,Pittsburgh,2,R2,2,55,2016
00-0033009,T.Boyd,WR,2023,0,1,0,0,1,0,0,-8,0,0,-6.52706874,2,11,0,0,1,0.732716073,67,98,667,2,0,629,279,28,5.82883983,6.234536408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.8,144.8,Tyler Boyd,Pittsburgh,2,R2,2,55,2016
00-0033009,T.Boyd,WR,2024,0,1,0,0,0,0,0,24,0,0,-0.434416037,1,3,0,0,1,0.874165729,39,57,390,0,0,420,189,20,2.87887369,4.107483493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3,78.3,Tyler Boyd,Pittsburgh,2,R2,2,55,2016
00-0033010,S.Day,DT,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Sheldon Day,Notre Dame,4,R4,4,103,2016
00-0033010,S.Day,DT,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,15,4,0,0,2,0,4,0,0,0,0,0,0,0,0,0,Sheldon Day,Notre Dame,4,R4,4,103,2016
00-0033010,S.Day,DT,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,13,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,Sheldon Day,Notre Dame,4,R4,4,103,2016
00-0033010,S.Day,DT,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,7,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Sheldon Day,Notre Dame,4,R4,4,103,2016
00-0033010,S.Day,DT,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Sheldon Day,Notre Dame,4,R4,4,103,2016
00-0033010,S.Day,DT,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3.5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Sheldon Day,Notre Dame,4,R4,4,103,2016
00-0033010,S.Day,DT,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Sheldon Day,Notre Dame,4,R4,4,103,2016
00-0033010,S.Day,DT,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,Sheldon Day,Notre Dame,4,R4,4,103,2016
00-0033011,C.McGovern,G,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Connor McGovern,Missouri,5,R5,5,144,2016
00-0033011,C.McGovern,G,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Connor McGovern,Missouri,5,R5,5,144,2016
00-0033011,C.McGovern,G,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Connor McGovern,Missouri,5,R5,5,144,2016
00-0033011,C.McGovern,G,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Connor McGovern,Missouri,5,R5,5,144,2016
00-0033011,C.McGovern,G,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Connor McGovern,Missouri,5,R5,5,144,2016
00-0033011,C.McGovern,G,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Connor McGovern,Missouri,5,R5,5,144,2016
00-0033011,C.McGovern,G,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Connor McGovern,Missouri,5,R5,5,144,2016
00-0033011,C.McGovern,G,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Connor McGovern,Missouri,5,R5,5,144,2016
00-0033021,J.Lampman,WR,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jake Lampman,Ferris State,7,UDFA,,,
00-0033024,B.Jackson,DE,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brennan Jackson,Washington St.,5,R5,5,154,2024
00-0033024,B.Jackson,DE,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.5,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Brennan Jackson,Washington St.,5,R5,5,154,2024
00-0033024,B.Jackson,DE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Brennan Jackson,Washington St.,5,R5,5,154,2024
